Year,State,Site,Date,Aphid.Species,Sex,Aphids
2008,MI,East.Lansing,214,Hyadaphis.foeniculi.,F,0
2008,MI,Monroe,214,Hyadaphis.foeniculi,F,0
2008,MI,Kellog,214,Hyadaphis.foeniculi,F,0
2008,MI,Kellog,214,Hyadaphis.foeniculi,F,0
2008,MI,Bean.&.Beet,214,Hyadaphis.foeniculi,F,0
2008,MI,Oceana,214,Hyadaphis.foeniculi,F,0
2008,MI,East.Lansing,214,Hyadaphis.tataricae,F,0
2008,MI,Monroe,214,Hyalopterus.pruni,F,0
2008,MI,East.Lansing,214,Hyalopterus.pruni.,F,0
2008,MI,East.Lansing,214,Hyperomyzus.lactucae,F,0
2008,MI,Monroe,214,Hyperomyzus.pallidus,F,0
2008,MI,Kellog,214,Hyperomyzus.pallidus,F,0
2008,MI,East.Lansing,214,Hyperomyzus.pallidus.,F,0
2008,MI,Bean.&.Beet,214,Hyperomyzus.pallidus.,F,0
2008,MI,Monroe,214,Hysteroneura.setariae,F,0
2008,MI,Kellog,214,Hysteroneura.setariae,F,0
2008,MI,East.Lansing,214,Hysteroneura.setariae,F,0
2008,MI,Bean.&.Beet,214,Hysteroneura.setariae,F,0
2008,MI,Kellog,214,Lambersius.sp.,F,0
2008,MI,Bean.&.Beet,214,Lambersius.sp.,F,0
2008,MI,Monroe,214,Lipaphis.pseudobrassicae,F,0
2008,MI,Kellog,214,Lipaphis.pseudobrassicae,F,0
2008,MI,East.Lansing,214,Lipaphis.pseudobrassicae,F,0
2008,MI,Bean.&.Beet,214,Lipaphis.pseudobrassicae,F,0
2008,MI,Monroe,214,Macrosiphoniella.sp.,F,0
2008,MI,Kellog,214,Macrosiphoniella.sp.,F,0
2008,MI,Bean.&.Beet,214,Macrosiphoniella.sp.,F,0
2008,MI,Monroe,214,Macrosiphum.euphorbiae,F,0
2008,MI,Kellog,214,Macrosiphum.euphorbiae,F,0
2008,MI,Bean.&.Beet,214,Macrosiphum.euphorbiae,F,0
2008,MI,Bean.&.Beet,214,Macrosiphum.sp.,F,0
2008,MI,Bean.&.Beet,214,Mindarus.sp.,F,0
2008,MI,East.Lansing,214,Mindarus.sp.,F,0
2008,MI,Bean.&.Beet,214,Monellia.carvella,F,0
2008,MI,Kellog,214,Mordwilkoja.vagabunda,F,0
2008,MI,Bean.&.Beet,214,Mordwilkoja.vagabunda,F,0
2008,MI,Bean.&.Beet,214,Myzocallis.Neomyzocallis.punctatus,F,0
2008,MI,East.Lansing,214,Myzocallis.Neomyzocallis.punctatus.,F,0
2008,MI,Bean.&.Beet,214,Myzocallis.punctatus,F,0
2008,MI,Monroe,214,MyzocallisNeomyzocallis.punctatus,F,0
2008,MI,Kellog,214,Myzocalllis.Neomyzocallis.punctatus,F,0
2008,MI,Monroe,214,Myzus.lythri,F,0
2008,MI,Kellog,214,Myzus.lythri,F,0
2008,MI,East.Lansing,214,Myzus.lythri,F,0
2008,MI,Bean.&.Beet,214,Myzus.lythri,F,0
2008,MI,Monroe,214,Myzus.persicae,F,0
2008,MI,Kellog,214,Myzus.persicae,F,0
2008,MI,East.Lansing,214,Myzus.persicae,F,0
2008,MI,Bean.&.Beet,214,Myzus.persicae,F,0
2008,MI,Monroe,214,Nearcaphis.crataegifoliae,F,0
2008,MI,Monroe,214,Nearctaphis.bakeri,F,0
2008,MI,Kellog,214,Nearctaphis.bakeri,F,0
2008,MI,Bean.&.Beet,214,Nearctaphis.bakeri,F,0
2008,MI,East.Lansing,214,Nearctaphis.bakeri.,F,0
2008,MI,Kellog,214,Nearctaphis.crataegifoliae,F,0
2008,MI,Bean.&.Beet,214,Nearctaphis.crataegifoliae,F,0
2008,MI,East.Lansing,214,Nearctaphis.crataegifoliae.,F,0
2008,MI,Bean.&.Beet,214,Nearctaphis.sp.,F,0
2008,MI,Kellog,214,Pemphigus.populi-transversus,F,0
2008,MI,Monroe,214,Pemphigus.sp.,F,0
2008,MI,Kellog,214,Pemphigus.sp.,F,0
2008,MI,East.Lansing,214,Pemphigus.sp.,F,0
2008,MI,Bean.&.Beet,214,Pemphigus.sp.,F,0
2008,MI,East.Lansing,214,Phorodon.humuli,F,0
2008,MI,East.Lansing,214,Phylloxerids,F,0
2008,MI,Bean.&.Beet,214,Phylloxerids,F,0
2008,MI,Bean.&.Beet,214,Pleotrichophorus.sp.,F,0
2008,MI,East.Lansing,214,Prociphilus,F,0
2008,MI,Monroe,214,Prociphilus.sp,F,0
2008,MI,Kellog,214,Prociphilus.sp.,F,0
2008,MI,Bean.&.Beet,214,Pterocomma.smithae,F,0
2008,MI,Kellog,214,Pterocomma.sp.,F,0
2008,MI,Kellog,214,Pteromma.smithas,F,0
2008,MI,Kellog,214,Rhopalosiphoninus.latysiphon,F,0
2008,MI,Monroe,214,Rhopalosiphum.cerasifoliae,F,0
2008,MI,Kellog,214,Rhopalosiphum.cerasifoliae,F,0
2008,MI,East.Lansing,214,Rhopalosiphum.cerasifoliae,F,0
2008,MI,Bean.&.Beet,214,Rhopalosiphum.cerasifoliae.,F,0
2008,MI,Monroe,214,Rhopalosiphum.insertum,F,0
2008,MI,Kellog,214,Rhopalosiphum.insertum,F,0
2008,MI,East.Lansing,214,Rhopalosiphum.insertum,F,0
2008,MI,Bean.&.Beet,214,Rhopalosiphum.insertum,F,0
2008,MI,Monroe,214,Rhopalosiphum.maidis,F,0
2008,MI,Kellog,214,Rhopalosiphum.maidis,F,0
2008,MI,Bean.&.Beet,214,Rhopalosiphum.maidis,F,0
2008,MI,Kellog,214,Rhopalosiphum.nymphaeae,F,0
2008,MI,Monroe,214,Rhopalosiphum.nymphaeae.,F,0
2008,MI,Kellog,214,Rhopalosiphum.padi,F,0
2008,MI,Kellog,214,Rhopalosiphum.rufiabdominale,F,0
2008,MI,Bean.&.Beet,214,Rhopalosiphum.rufiabdominale,F,0
2008,MI,Kellog,214,Rhopalosiphum.sp.,F,0
2008,MI,Bean.&.Beet,214,Rhopalosiphum.sp.,F,0
2008,MI,Monroe,214,Schizaphis.graminum,F,0
2008,MI,Kellog,214,Schizaphis.graminum,F,0
2008,MI,East.Lansing,214,Schizaphis.graminum,F,0
2008,MI,Bean.&.Beet,214,Schizaphis.graminum,F,0
2008,MI,East.Lansing,214,Sipha.elegans,F,0
2008,MI,Kellog,214,Sitobion.avenae.,F,0
2008,MI,Monroe,214,Sitobion.avenae.,F,0
2008,MI,East.Lansing,214,Sitobion.avenae.,F,0
2008,MI,Kellog,214,Tetraneura.sp.,F,0
2008,MI,Bean.&.Beet,214,Tetraneura.sp.,F,0
2008,MI,Bean.&.Beet,214,Therioaphis.riehmi,F,0
2008,MI,East.Lansing,214,Therioaphis.riehmi.,F,0
2008,MI,Kellog,214,Therioaphis.trifolii,F,0
2008,MI,Bean.&.Beet,214,Therioaphis.trifolii,F,0
2008,MI,Bean.&.Beet,214,Tinocallis.sapocallis.saltans,F,0
2008,MI,Kellog,214,Tinocallis.sapocallis.saltans.,F,0
2008,MI,Monroe,214,Tinocallis.sapocallissaltans,F,0
2008,MI,East.Lansing,214,Tinocallis.sapocallissaltans,F,0
2008,MI,Bean.&.Beet,214,Tinocallis.saltans,F,0
2008,MI,Kellog,214,Tripsaphis.,F,0
2008,MI,Monroe,214,Uroleucon.sp.,F,0
2008,MI,East.Lansing,214,Uroleucon.sp.,F,0
2008,MI,Bean.&.Beet,214,Uroleucon.sp.,F,0
2008,MI,Monroe,214,Uroleucon.taraxaci,F,0
2008,MI,Bean.&.Beet,214,Uroleucoon.taraxaci.,F,0
2008,MI,East.Lansing,214,Acyrthosiphon.pisum,F,1
2008,MI,East.Lansing,214,Anoecia.cornicola,F,1
2008,MI,Bean.&.Beet,214,Aphis.craccivora,F,1
2008,MI,East.Lansing,214,Aphis.folsomii,F,1
2008,MI,Monroe,214,Aphis.glycines.,F,1
2008,MI,East.Lansing,214,Capitophorus.hippophaes,F,1
2008,MI,East.Lansing,214,Chaitophorus.populicola,F,1
2008,MI,Bean.&.Beet,214,Geoica.utriculuria,F,1
2008,MI,Monroe,214,Hamamelistes.spinosus,F,1
2008,MI,East.Lansing,214,Hamamelistes.spinosus,F,1
2008,MI,Bean.&.Beet,214,Hayhurstia.atriplicis,F,1
2008,MI,Bean.&.Beet,214,Hyalopterus.pruni,F,1
2008,MI,East.Lansing,214,Macrosiphum.euphorbiae,F,1
2008,MI,Monroe,214,Phylloxerids,F,1
2008,MI,Kellog,214,Phylloxerids,F,1
2008,MI,East.Lansing,214,Rhopalosiphum.maidis,F,1
2008,MI,East.Lansing,214,Rhopalosiphum.nymphaeae,F,1
2008,MI,Bean.&.Beet,214,Rhopalosiphum.nymphaeae,F,1
2008,MI,Monroe,214,Rhopalosiphum.padi,F,1
2008,MI,East.Lansing,214,Rhopalosiphum.padi,F,1
2008,MI,Monroe,214,Rhopalosiphum.rufiabdominale,F,1
2008,MI,East.Lansing,214,Rhopalosiphum.rufiabdominale,F,1
2008,MI,Bean.&.Beet,214,Sitobion.avenae.,F,1
2008,MI,Bean.&.Beet,214,Capitophorus.elaeagni,F,2
2008,MI,East.Lansing,214,Capitophorus.elaeagni.,F,2
2008,MI,East.Lansing,214,Hayhurstia.atriplicis,F,2
2008,MI,East.Lansing,214,Pemphigus.populi-transversus,F,2
2008,MI,Monroe,214,Tetraneura.sp.,F,2
2008,MI,Monroe,214,Therioaphis.riehmi,F,2
2008,MI,East.Lansing,214,Aphis.craccivora,F,3
2008,MI,Bean.&.Beet,214,Rhopalosiphum.padi,F,3
2008,MI,East.Lansing,214,Tetraneura.sp.,F,3
2008,MI,Monroe,214,Therioaphis.trifolii,F,3
2008,MI,East.Lansing,214,Therioaphis.trifolii,F,3
2008,MI,Monroe,214,Aphis.craccivora,F,4
2008,MI,Monroe,214,Pemphigus.populi-transversus,F,4
2008,MI,Bean.&.Beet,214,Pemphigus.populi-transversus.,F,4
2008,MI,Oceana,214,Acyrthosiphon.pisum,F,0
2008,MI,Oceana,214,Aphis.craccivora,F,0
2008,MI,Oceana,214,Aphis.glycines.,F,0
2008,MI,Oceana,214,Aphis.gossypii,F,0
2008,MI,Oceana,214,Aphis.helianthi,F,0
2008,MI,Oceana,214,Aphis.nasturtii,F,0
2008,MI,Oceana,214,Aphis.spiraecola,F,0
2008,MI,Oceana,214,Brachycaudus.helichrysi,F,0
2008,MI,Oceana,214,Lipaphis.pseudobrassicae,F,0
2008,MI,Oceana,214,Macrosiphum.euphorbiae,F,0
2008,MI,Oceana,214,Myzus.persicae,F,0
2008,MI,Oceana,214,Rhopalosiphum.insertum,F,0
2008,MI,Oceana,214,Rhopalosiphum.maidis,F,0
2008,MI,Oceana,214,Rhopalosiphum.padi,F,0
2008,MI,Oceana,214,Rhopalosiphum.rufiabdominale,F,0
2008,MI,Oceana,214,Schizaphis.graminum,F,0
2008,MI,Oceana,214,Sitobion.avenae.,F,0
2008,MI,Oceana,214,Therioaphis.trifolii,F,0
2008,MI,East.Lansing,221,Acyrthosiphon.kondoi,F,0
2008,MI,Bean.&.Beet,221,Acyrthosiphon.kondoi,F,0
2008,MI,Monroe,221,Acyrthosiphon.lactucae,F,0
2008,MI,East.Lansing,221,Acyrthosiphon.lactucae,F,0
2008,MI,Bean.&.Beet,221,Acyrthosiphon.lactucae,F,0
2008,MI,Monroe,221,Adelgids,F,0
2008,MI,East.Lansing,221,Adelgids,F,0
2008,MI,Bean.&.Beet,221,Adelgids,F,0
2008,MI,Monroe,221,Anoecia.corni,F,0
2008,MI,East.Lansing,221,Anoecia.corni,F,0
2008,MI,Bean.&.Beet,221,Anoecia.corni,F,0
2008,MI,Oceana,221,Anoecia.corni,F,0
2008,MI,East.Lansing,221,Anoecia.cornicola,F,0
2008,MI,Bean.&.Beet,221,Anoecia.cornicola,F,0
2008,MI,Oceana,221,Anoecia.cornicola,F,0
2008,MI,Monroe,221,Anoecia.cornicola.,F,0
2008,MI,East.Lansing,221,Anoecia.oenotherae,F,0
2008,MI,Oceana,221,Anoecia.oenotherae,F,0
2008,MI,Monroe,221,Anoecia.sp,F,0
2008,MI,Bean.&.Beet,221,Anoecia.sp,F,0
2008,MI,East.Lansing,221,Aphis.armoraciae.,F,0
2008,MI,Monroe,221,Aphis.coreopsidis,F,0
2008,MI,East.Lansing,221,Aphis.coreopsidis.,F,0
2008,MI,Bean.&.Beet,221,Aphis.coreopsidis.,F,0
2008,MI,Monroe,221,Aphis.debilicornis,F,0
2008,MI,Monroe,221,Aphis.fabae.complex,F,0
2008,MI,Bean.&.Beet,221,Aphis.fabae.complex,F,0
2008,MI,East.Lansing,221,Aphis.fabae.complex.,F,0
2008,MI,Oceana,221,Aphis.folsomii,F,0
2008,MI,Monroe,221,Aphis.gossypii,F,0
2008,MI,East.Lansing,221,Aphis.gossypii,F,0
2008,MI,Bean.&.Beet,221,Aphis.gossypii,F,0
2008,MI,Monroe,221,Aphis.helianthi,F,0
2008,MI,East.Lansing,221,Aphis.helianthi,F,0
2008,MI,Bean.&.Beet,221,Aphis.helianthi,F,0
2008,MI,Oceana,221,Aphis.maidiradicis,F,0
2008,MI,Monroe,221,Aphis.maidiradicis.,F,0
2008,MI,East.Lansing,221,Aphis.maidiradicis.,F,0
2008,MI,Bean.&.Beet,221,Aphis.maidiradicis.,F,0
2008,MI,Monroe,221,Aphis.nasturtii,F,0
2008,MI,East.Lansing,221,Aphis.nasturtii,F,0
2008,MI,Bean.&.Beet,221,Aphis.nasturtii,F,0
2008,MI,Monroe,221,Aphis.nerii,F,0
2008,MI,East.Lansing,221,Aphis.nerii,F,0
2008,MI,Bean.&.Beet,221,Aphis.nerii,F,0
2008,MI,Bean.&.Beet,221,Aphis.pulchella,F,0
2008,MI,Monroe,221,Aphis.rumicis.,F,0
2008,MI,Monroe,221,Aphis.sambucifoliae,F,0
2008,MI,East.Lansing,221,Aphis.sambucifoliae,F,0
2008,MI,East.Lansing,221,Aphis.spiraecola.,F,0
2008,MI,Bean.&.Beet,221,Aphis.spiraecola.,F,0
2008,MI,Monroe,221,Brachycaudus.helichrysi,F,0
2008,MI,East.Lansing,221,Brachycaudus.helichrysi,F,0
2008,MI,Bean.&.Beet,221,Brachycaudus.helichrysi,F,0
2008,MI,Monroe,221,Calaphis.betulella,F,0
2008,MI,East.Lansing,221,Calaphis.betulella,F,0
2008,MI,Bean.&.Beet,221,Calaphis.betulella,F,0
2008,MI,East.Lansing,221,Calaphis.sp.,F,0
2008,MI,Monroe,221,Capitophorus.hippophaes.,F,0
2008,MI,Monroe,221,Cavariella.oegopodii,F,0
2008,MI,East.Lansing,221,Cavariella.oegopodii,F,0
2008,MI,Bean.&.Beet,221,Cavariella.oegopodii.,F,0
2008,MI,East.Lansing,221,Chaitophorus.populicola,F,0
2008,MI,Bean.&.Beet,221,Chaitophorus.populicola,F,0
2008,MI,Monroe,221,Chaitophorus.populicola.,F,0
2008,MI,Bean.&.Beet,221,Chaitophorus.sp.,F,0
2008,MI,East.Lansing,221,Chaitophorus.spp.,F,0
2008,MI,Oceana,221,Chaitophurus.populicola,F,0
2008,MI,East.Lansing,221,Cinara.sp.,F,0
2008,MI,Bean.&.Beet,221,Colopha.ulmicola,F,0
2008,MI,Monroe,221,Colopha.ulmicola.,F,0
2008,MI,East.Lansing,221,Colopha.ulmicola.,F,0
2008,MI,Monroe,221,Drepanaphis.acerifoliae,F,0
2008,MI,East.Lansing,221,Drepanaphis.acerifoliae,F,0
2008,MI,Monroe,221,Dysaphis.plantaginea,F,0
2008,MI,East.Lansing,221,Dysaphis.plantaginea,F,0
2008,MI,Bean.&.Beet,221,Dysaphis.plantaginea,F,0
2008,MI,Monroe,221,Eriosoma.americanum,F,0
2008,MI,Monroe,221,Eriosoma.sp.,F,0
2008,MI,East.Lansing,221,Eriosoma.sp.,F,0
2008,MI,Bean.&.Beet,221,Eriosoma.sp.,F,0
2008,MI,Bean.&.Beet,221,Erisoma.americanum,F,0
2008,MI,East.Lansing,221,Essigella.sp.,F,0
2008,MI,Monroe,221,Eulachnus.rileyi,F,0
2008,MI,East.Lansing,221,Eulachnus.rileyi,F,0
2008,MI,Bean.&.Beet,221,Eulachnus.rileyi,F,0
2008,MI,East.Lansing,221,Eulachnus.sp.,F,0
2008,MI,Monroe,221,Forda.marginata,F,0
2008,MI,East.Lansing,221,Forda.marginata,F,0
2008,MI,Bean.&.Beet,221,Forda.marginata.,F,0
2008,MI,East.Lansing,221,Geoica.utricularia,F,0
2008,MI,Monroe,221,Geoica.utricularia.,F,0
2008,MI,Bean.&.Beet,221,Geoica.utriculuria,F,0
2008,MI,East.Lansing,221,Hamamelistes.spinosus,F,0
2008,MI,Monroe,221,Hayhurstia.atriplicis.,F,0
2008,MI,East.Lansing,221,Hyadaphis.foeniculi.,F,0
2008,MI,Monroe,221,Hyadaphis.foeniculi,F,0
2008,MI,Bean.&.Beet,221,Hyadaphis.foeniculi,F,0
2008,MI,Oceana,221,Hyadaphis.foeniculi,F,0
2008,MI,East.Lansing,221,Hyadaphis.tataricae,F,0
2008,MI,Bean.&.Beet,221,Hyalopterus.pruni,F,0
2008,MI,East.Lansing,221,Hyperomyzus.lactucae,F,0
2008,MI,Monroe,221,Hyperomyzus.pallidus,F,0
2008,MI,East.Lansing,221,Hyperomyzus.pallidus.,F,0
2008,MI,Monroe,221,Hysteroneura.setariae,F,0
2008,MI,East.Lansing,221,Hysteroneura.setariae,F,0
2008,MI,Bean.&.Beet,221,Hysteroneura.setariae,F,0
2008,MI,Bean.&.Beet,221,Lambersius.sp.,F,0
2008,MI,Bean.&.Beet,221,Lipaphis.pseudobrassicae,F,0
2008,MI,Monroe,221,Macrosiphoniella.sp.,F,0
2008,MI,Bean.&.Beet,221,Macrosiphoniella.sp.,F,0
2008,MI,Monroe,221,Macrosiphum.euphorbiae,F,0
2008,MI,East.Lansing,221,Macrosiphum.euphorbiae,F,0
2008,MI,Bean.&.Beet,221,Macrosiphum.euphorbiae,F,0
2008,MI,Bean.&.Beet,221,Macrosiphum.sp.,F,0
2008,MI,Bean.&.Beet,221,Mindarus.sp.,F,0
2008,MI,East.Lansing,221,Mindarus.sp.,F,0
2008,MI,Bean.&.Beet,221,Monellia.carvella,F,0
2008,MI,Bean.&.Beet,221,Mordwilkoja.vagabunda,F,0
2008,MI,Bean.&.Beet,221,Myzocallis.Neomyzocallis.punctatus,F,0
2008,MI,Bean.&.Beet,221,Myzocallis.punctatus,F,0
2008,MI,Monroe,221,MyzocallisNeomyzocallis.punctatus,F,0
2008,MI,Monroe,221,Myzus.lythri,F,0
2008,MI,East.Lansing,221,Myzus.lythri,F,0
2008,MI,Bean.&.Beet,221,Myzus.lythri,F,0
2008,MI,Monroe,221,Myzus.persicae,F,0
2008,MI,East.Lansing,221,Myzus.persicae,F,0
2008,MI,Bean.&.Beet,221,Myzus.persicae,F,0
2008,MI,Monroe,221,Nearcaphis.crataegifoliae,F,0
2008,MI,Monroe,221,Nearctaphis.bakeri,F,0
2008,MI,Bean.&.Beet,221,Nearctaphis.bakeri,F,0
2008,MI,Bean.&.Beet,221,Nearctaphis.crataegifoliae,F,0
2008,MI,Bean.&.Beet,221,Nearctaphis.sp.,F,0
2008,MI,Monroe,221,Pemphigus.sp.,F,0
2008,MI,East.Lansing,221,Pemphigus.sp.,F,0
2008,MI,East.Lansing,221,Phorodon.humuli,F,0
2008,MI,Monroe,221,Phylloxerids,F,0
2008,MI,Bean.&.Beet,221,Pleotrichophorus.sp.,F,0
2008,MI,East.Lansing,221,Prociphilus,F,0
2008,MI,Monroe,221,Prociphilus.sp,F,0
2008,MI,Bean.&.Beet,221,Pterocomma.smithae,F,0
2008,MI,Monroe,221,Rhopalosiphum.cerasifoliae,F,0
2008,MI,East.Lansing,221,Rhopalosiphum.cerasifoliae,F,0
2008,MI,Bean.&.Beet,221,Rhopalosiphum.cerasifoliae.,F,0
2008,MI,Monroe,221,Rhopalosiphum.insertum,F,0
2008,MI,East.Lansing,221,Rhopalosiphum.insertum,F,0
2008,MI,Bean.&.Beet,221,Rhopalosiphum.insertum,F,0
2008,MI,East.Lansing,221,Rhopalosiphum.nymphaeae,F,0
2008,MI,Bean.&.Beet,221,Rhopalosiphum.sp.,F,0
2008,MI,Monroe,221,Schizaphis.graminum,F,0
2008,MI,East.Lansing,221,Schizaphis.graminum,F,0
2008,MI,Bean.&.Beet,221,Schizaphis.graminum,F,0
2008,MI,East.Lansing,221,Sipha.elegans,F,0
2008,MI,Monroe,221,Sitobion.avenae.,F,0
2008,MI,East.Lansing,221,Sitobion.avenae.,F,0
2008,MI,Bean.&.Beet,221,Sitobion.avenae.,F,0
2008,MI,East.Lansing,221,Tetraneura.sp.,F,0
2008,MI,Bean.&.Beet,221,Tinocallis.sapocallis.saltans,F,0
2008,MI,Monroe,221,Tinocallis.sapocallissaltans,F,0
2008,MI,East.Lansing,221,Tinocallis.sapocallissaltans,F,0
2008,MI,Bean.&.Beet,221,Tinocallis.saltans,F,0
2008,MI,Monroe,221,Uroleucon.sp.,F,0
2008,MI,East.Lansing,221,Uroleucon.sp.,F,0
2008,MI,Bean.&.Beet,221,Uroleucon.sp.,F,0
2008,MI,Monroe,221,Uroleucon.taraxaci,F,0
2008,MI,Bean.&.Beet,221,Uroleucoon.taraxaci.,F,0
2008,MI,Monroe,221,Acyrthosiphon.pisum,F,1
2008,MI,East.Lansing,221,Acyrthosiphon.pisum,F,1
2008,MI,Monroe,221,Anoecia.oenotherae,F,1
2008,MI,Bean.&.Beet,221,Anoecia.oenotherae,F,1
2008,MI,Monroe,221,Aphis.craccivora,F,1
2008,MI,Bean.&.Beet,221,Aphis.craccivora,F,1
2008,MI,East.Lansing,221,Aphis.folsomii,F,1
2008,MI,East.Lansing,221,Aphis.glycines.,F,1
2008,MI,Bean.&.Beet,221,Aphis.glycines.,F,1
2008,MI,Monroe,221,Aphis.illinoisensis.,F,1
2008,MI,East.Lansing,221,Aphis.illinoisensis.,F,1
2008,MI,Monroe,221,Aphis.spiraecola.,F,1
2008,MI,Bean.&.Beet,221,Capitophorus.elaeagni,F,1
2008,MI,East.Lansing,221,Capitophorus.elaeagni.,F,1
2008,MI,Monroe,221,Chaitophorus.sp.,F,1
2008,MI,Bean.&.Beet,221,Hamamelistes.spinosus.,F,1
2008,MI,East.Lansing,221,Hayhurstia.atriplicis,F,1
2008,MI,East.Lansing,221,Hyalopterus.pruni.,F,1
2008,MI,Bean.&.Beet,221,Hyperomyzus.pallidus.,F,1
2008,MI,Monroe,221,Lipaphis.pseudobrassicae,F,1
2008,MI,East.Lansing,221,Myzocallis.Neomyzocallis.punctatus.,F,1
2008,MI,East.Lansing,221,Nearctaphis.bakeri.,F,1
2008,MI,Bean.&.Beet,221,Pemphigus.sp.,F,1
2008,MI,East.Lansing,221,Phylloxerids,F,1
2008,MI,Bean.&.Beet,221,Phylloxerids,F,1
2008,MI,Monroe,221,Rhopalosiphum.maidis,F,1
2008,MI,Bean.&.Beet,221,Rhopalosiphum.maidis,F,1
2008,MI,Monroe,221,Rhopalosiphum.padi,F,1
2008,MI,East.Lansing,221,Rhopalosiphum.padi,F,1
2008,MI,Bean.&.Beet,221,Rhopalosiphum.padi,F,1
2008,MI,Monroe,221,Rhopalosiphum.rufiabdominale,F,1
2008,MI,Bean.&.Beet,221,Tetraneura.sp.,F,1
2008,MI,Bean.&.Beet,221,Therioaphis.riehmi,F,1
2008,MI,East.Lansing,221,Therioaphis.riehmi.,F,1
2008,MI,East.Lansing,221,Therioaphis.trifolii,F,1
2008,MI,Bean.&.Beet,221,Therioaphis.trifolii,F,1
2008,MI,Monroe,221,Aphis.glycines.,F,2
2008,MI,Monroe,221,Capitophorus.elaeagni,F,2
2008,MI,East.Lansing,221,Capitophorus.hippophaes,F,2
2008,MI,Monroe,221,Hamamelistes.spinosus,F,2
2008,MI,Bean.&.Beet,221,Hayhurstia.atriplicis,F,2
2008,MI,East.Lansing,221,Lipaphis.pseudobrassicae,F,2
2008,MI,East.Lansing,221,Nearctaphis.crataegifoliae.,F,2
2008,MI,East.Lansing,221,Pemphigus.populi-transversus,F,2
2008,MI,Monroe,221,Rhopalosiphum.nymphaeae.,F,2
2008,MI,Bean.&.Beet,221,Rhopalosiphum.rufiabdominale,F,2
2008,MI,Monroe,221,Tetraneura.sp.,F,2
2008,MI,Monroe,221,Therioaphis.riehmi,F,2
2008,MI,Monroe,221,Therioaphis.trifolii,F,2
2008,MI,Bean.&.Beet,221,Acyrthosiphon.pisum,F,3
2008,MI,Monroe,221,Hyalopterus.pruni,F,3
2008,MI,Bean.&.Beet,221,Pemphigus.populi-transversus.,F,3
2008,MI,Bean.&.Beet,221,Rhopalosiphum.nymphaeae,F,3
2008,MI,Monroe,221,Pemphigus.populi-transversus,F,4
2008,MI,East.Lansing,221,Rhopalosiphum.rufiabdominale,F,4
2008,MI,East.Lansing,221,Aphis.craccivora,F,5
2008,MI,Bean.&.Beet,221,Capitophorus.hippophaes,F,5
2008,MI,East.Lansing,221,Rhopalosiphum.maidis,F,9
2008,MI,Kellog,221,Acyrthosiphon.pisum,F,0
2008,MI,Oceana,221,Acyrthosiphon.pisum,F,0
2008,MI,Kellog,221,Adelgids,F,0
2008,MI,Kellog,221,Anoecia.corni,F,0
2008,MI,Kellog,221,Anoecia.cornicola.,F,0
2008,MI,Kellog,221,Aphis.armoraciae,F,0
2008,MI,Kellog,221,Aphis.asclepiadis.,F,0
2008,MI,Kellog,221,Aphis.coreopsidis,F,0
2008,MI,Kellog,221,Aphis.craccivora,F,0
2008,MI,Oceana,221,Aphis.craccivora,F,0
2008,MI,Kellog,221,Aphis.fabae.complex.,F,0
2008,MI,Kellog,221,Aphis.glycines.,F,0
2008,MI,Oceana,221,Aphis.glycines.,F,0
2008,MI,Kellog,221,Aphis.gossypii,F,0
2008,MI,Oceana,221,Aphis.gossypii,F,0
2008,MI,Kellog,221,Aphis.helianthi,F,0
2008,MI,Oceana,221,Aphis.helianthi,F,0
2008,MI,Kellog,221,Aphis.maidiradicis,F,0
2008,MI,Kellog,221,Aphis.nasturtii,F,0
2008,MI,Oceana,221,Aphis.nasturtii,F,0
2008,MI,Kellog,221,Aphis.ruminicis,F,0
2008,MI,Kellog,221,Aphis.spiraecola,F,0
2008,MI,Oceana,221,Aphis.spiraecola,F,0
2008,MI,Kellog,221,Brachycaudus.helichrysi,F,0
2008,MI,Oceana,221,Brachycaudus.helichrysi,F,0
2008,MI,Kellog,221,Brachycaudus.sp.,F,0
2008,MI,Kellog,221,Capitophorus.elaeagni,F,0
2008,MI,Kellog,221,Capitophorus.hippophaes,F,0
2008,MI,Kellog,221,Cavariella.oegopodii,F,0
2008,MI,Kellog,221,Chaitophorus.populicola,F,0
2008,MI,Kellog,221,Chaitophorus.sp.,F,0
2008,MI,Kellog,221,Colopha.ulmicola,F,0
2008,MI,Kellog,221,Drepanaphis.acerifoliae,F,0
2008,MI,Kellog,221,Dysaphis.plantaginea.,F,0
2008,MI,Kellog,221,Eriosoma.sp.,F,0
2008,MI,Kellog,221,Eulachnus.rileyi.,F,0
2008,MI,Kellog,221,Forda.marginata,F,0
2008,MI,Kellog,221,Hamamelistes.spinosus.,F,0
2008,MI,Kellog,221,Hyadaphis.foeniculi,F,0
2008,MI,Kellog,221,Hyadaphis.foeniculi,F,0
2008,MI,Kellog,221,Hyperomyzus.pallidus,F,0
2008,MI,Kellog,221,Hysteroneura.setariae,F,0
2008,MI,Kellog,221,Lambersius.sp.,F,0
2008,MI,Kellog,221,Lipaphis.pseudobrassicae,F,0
2008,MI,Oceana,221,Lipaphis.pseudobrassicae,F,0
2008,MI,Kellog,221,Macrosiphoniella.sp.,F,0
2008,MI,Kellog,221,Macrosiphum.euphorbiae,F,0
2008,MI,Oceana,221,Macrosiphum.euphorbiae,F,0
